frame_id,distance_m
4719,0.0938
4720,0.0938
4721,0.094
4722,0.094
4723,0.094
4724,0.094
4725,0.094
4726,0.0938
4726,0.0936
4727,0.0936
4728,0.0936
4729,0.0936
4730,0.0938
4731,0.094
4732,0.094
4733,0.094
4734,0.094
4735,0.094
4736,0.094
4737,0.094
4738,0.094
4739,0.094
4740,0.094
4741,0.094
4742,0.094
4743,0.094
4744,0.094
4745,0.094
4746,0.0938
4747,0.0936
4748,0.0934
4749,0.0934
4750,0.0934
4751,0.0934
4752,0.0936
4753,0.0936
4754,0.0934
4755,0.0934
4756,0.0936
4757,0.0936
4758,0.0938
4759,0.094
4760,0.094
4761,0.094
4762,0.094
4763,0.094
4764,0.094
4765,0.094
4766,0.094
4767,0.094
4768,0.094
4769,0.094
4770,0.094
4771,0.094
4772,0.094
4773,0.094
4774,0.0938
4775,0.0938
4776,0.0938
4777,0.0938
4778,0.0938
4779,0.094
4780,0.094
4781,0.094
4782,0.094
4783,0.094
4784,0.094
4785,0.094
4786,0.0938
4787,0.0938
4788,0.0936
4789,0.0936
4790,0.0936
4791,0.0938
4792,0.0938
4793,0.094
4794,0.0938
4795,0.0936
4795,0.0934
4796,0.0932
4797,0.0932
4798,0.0932
4799,0.0932
4800,0.0932
4801,0.0932
4801,0.093
4802,0.0932
4803,0.0934
4804,0.0934
4805,0.0936
4806,0.0936
4807,0.0934
4808,0.0932
4809,0.0932
4810,0.093
4811,0.0932
4812,0.0932
4813,0.0932
4813,0.0932
4814,0.0932
4815,0.0932
4816,0.0934
4817,0.0936
4818,0.0936
4819,0.0938
4820,0.0938
4821,0.0938
4822,0.0938
4823,0.094
4824,0.094
4825,0.094
4826,0.094
4827,0.094
4828,0.094
4829,0.094
4830,0.094
4831,0.094
4832,0.094
4832,0.0938
4833,0.0938
4834,0.0938
4835,0.0936
4836,0.0936
4837,0.0938
4838,0.0938
4839,0.0938
4840,0.094
4841,0.0938
4842,0.0938
4843,0.0938
4844,0.0936
4845,0.0936
4846,0.0938
4847,0.0938
4848,0.0938
4849,0.094
4850,0.094
4851,0.094
4852,0.094
4853,0.094
4854,0.094
4855,0.094
4856,0.094
4857,0.094
4858,0.094
4859,0.094
4860,0.094
4861,0.094
4862,0.094
4863,0.0938
4864,0.0936
4865,0.0936
4866,0.0936
4867,0.0936
4868,0.0938
4869,0.094
4870,0.094
4871,0.094
4872,0.094
4873,0.094
4874,0.0942
4875,0.0944
4876,0.0944
4877,0.0944
4878,0.0944
4879,0.094
4880,0.0936
4881,0.0934
4882,0.0932
4883,0.093
4884,0.093
4885,0.0932
4886,0.0932
4887,0.0932
4888,0.093
4889,0.0932
4890,0.093
4891,0.0928
4892,0.0928
4893,0.093
4894,0.0928
4895,0.0928
4896,0.0932
4897,0.0932
4898,0.0932
4899,0.0932
4900,0.0934
4901,0.0934
4902,0.0936
4903,0.0936
4904,0.0936
4905,0.0934
4906,0.0934
4907,0.0932
4908,0.0932
4909,0.0934
4910,0.0936
4911,0.0934
4912,0.0936
4913,0.0936
4914,0.0934
4915,0.0932
4916,0.0932
4917,0.0928
4918,0.0926
4919,0.0924
4920,0.0922
4921,0.092
4922,0.092
4923,0.092
4924,0.0922
4925,0.0924
4926,0.0926
4927,0.0928
4928,0.093
4929,0.093
4930,0.0928
4931,0.0926
4932,0.0924
4933,0.0922
4934,0.092
4935,0.092
4936,0.092
4937,0.092
4938,0.092
4939,0.092
4940,0.092
4941,0.092
4942,0.0922
4943,0.0922
4944,0.0922
4945,0.0922
4946,0.0922
4947,0.092
4948,0.092
4949,0.092
4950,0.092
4951,0.092
4952,0.092
4953,0.092
4954,0.0922
4955,0.0924
4956,0.0926
4957,0.0928
4958,0.0928
4959,0.0926
4960,0.0924
4961,0.0924
4962,0.0924
4963,0.0924
4964,0.0924
4965,0.0926
4966,0.0926
4967,0.0926
4968,0.0926
4969,0.0928
4970,0.0928
4971,0.0928
4972,0.0926
4973,0.0926
4974,0.0924
4975,0.0922
4976,0.0922
4977,0.0922
4978,0.0924
4979,0.0926
4980,0.0928
4981,0.0928
4982,0.0928
4983,0.0926
4984,0.0924
4985,0.0922
4986,0.092
4987,0.0922
4988,0.0924
4989,0.0928
4990,0.093
4991,0.0932
4992,0.0932
4993,0.0932
4994,0.093
4995,0.093
4996,0.093
4997,0.093
4998,0.093
4999,0.093
5000,0.093
5001,0.093
5002,0.093
5003,0.093
5004,0.093
5005,0.093
5006,0.093
5007,0.093
5008,0.093
5009,0.093
5010,0.093
5011,0.093
5012,0.093
5013,0.093
5014,0.093
5015,0.0928
5016,0.0926
5017,0.0924
5018,0.0924
5019,0.0924
5020,0.0926
5021,0.0928
5022,0.093
5023,0.0928
5024,0.0926
5025,0.0926
5026,0.0924
5027,0.0922
5028,0.0922
5029,0.0922
5030,0.0922
5031,0.0922
5032,0.0922
5033,0.0922
5034,0.0922
5035,0.092
5036,0.092
5037,0.092
5038,0.0922
5039,0.0924
5040,0.0926
5041,0.0928
5042,0.093
5043,0.093
5044,0.093
5045,0.0928
5046,0.0928
5047,0.0928
5048,0.0926
5049,0.0926
5050,0.0928
5051,0.0928
5052,0.0928
5053,0.093
5054,0.093
5055,0.0928
5056,0.0928
5057,0.0928
5058,0.0928
5059,0.0928
5060,0.093
5061,0.093
5062,0.093
5063,0.0928
5064,0.0928
5065,0.0928
5066,0.0926
5067,0.0926
5068,0.0928
5069,0.0928
5070,0.0928
5071,0.093
5072,0.0928
5073,0.0926
5074,0.0926
5075,0.0926
5076,0.0926
5077,0.0926
5078,0.0928
5079,0.0926
5080,0.0926
5081,0.0926
5082,0.0926
5083,0.0924
5084,0.0926
5085,0.0926
5086,0.0924
5087,0.0924
5088,0.0926
5089,0.0926
5090,0.0926
5091,0.0928
5092,0.093
5093,0.093
5094,0.0928
5095,0.0926
5096,0.0924
5097,0.0922
5098,0.092
5099,0.092
5100,0.092
5101,0.092
5102,0.092
5103,0.092
5104,0.092
5105,0.092
5106,0.0922
5107,0.0922
5108,0.0926
5109,0.093
5110,0.0934
5111,0.0936
5112,0.094
5113,0.094
5114,0.094
5115,0.0938
5116,0.0938
5117,0.0938
5118,0.0938
5119,0.0938
5120,0.094
5121,0.094
5122,0.094
5123,0.094
5124,0.094
5125,0.094
5126,0.094
5127,0.0936
5128,0.0934
5129,0.093
5130,0.0926
5131,0.0924
5132,0.0924
5133,0.0924
5134,0.0928
5135,0.0928
5136,0.093
5137,0.0931
5138,0.0931
5139,0.0929
5140,0.0931
5141,0.0929
5142,0.093
5143,0.093
5144,0.093
5145,0.093
5146,0.093
5147,0.0929
5148,0.0929
5149,0.0927
5150,0.0927
5151,0.0925
5152,0.0924
5153,0.0922
5154,0.0922
5155,0.0922
5156,0.0922
5157,0.0924
5158,0.0924
5159,0.0926
5160,0.0924
5161,0.0924
5162,0.0922
5163,0.0922
5164,0.092
5165,0.092
5166,0.092
5167,0.092
5168,0.092
5169,0.0922
5170,0.0922
5171,0.0922
5172,0.0922
5173,0.0922
5174,0.092
5175,0.092
5176,0.092
5177,0.092
5178,0.092
5179,0.092
5180,0.092
5181,0.092
5182,0.092
5183,0.092
5184,0.092
5185,0.092
5186,0.092
5187,0.092
5188,0.092
5189,0.092
5190,0.092
5191,0.092
5192,0.092
5193,0.092
5194,0.092
5195,0.092
5196,0.092
5197,0.092
5198,0.092
5199,0.092
5200,0.092
5201,0.092
5202,0.092
5203,0.092
5204,0.092
5205,0.092
5206,0.092
5207,0.092
5208,0.092
5209,0.092
5210,0.092
5211,0.092
5212,0.092
5213,0.092
5214,0.092
5215,0.092
5216,0.092
5217,0.092
5218,0.092
5219,0.092
5220,0.092
5221,0.092
5222,0.092
5223,0.092
5224,0.092
5225,0.092
5226,0.092
5227,0.092
5228,0.092
5229,0.092
5230,0.092
5231,0.092
5232,0.092
5233,0.092
5234,0.092
5235,0.092
5236,0.092
5237,0.092
5238,0.092
5239,0.092
5240,0.092
5241,0.092
5242,0.092
5243,0.092
5244,0.092
5245,0.092
5246,0.092
5247,0.092
5248,0.092
5249,0.092
5250,0.092
5251,0.092
5252,0.092
5253,0.092
5254,0.092
5255,0.092
5256,0.092
5257,0.092
5258,0.092
5259,0.092
5260,0.092
5261,0.092
5262,0.092
5263,0.092
5264,0.092
5265,0.092
5266,0.092
5267,0.092
5268,0.092
5269,0.092
5270,0.092
5271,0.092
5272,0.092
5273,0.092
5274,0.092
5275,0.092
5276,0.092
5277,0.092
5278,0.092
5279,0.092
5280,0.0922
5281,0.0924
5282,0.0924
5283,0.0924
5284,0.0924
5285,0.0924
5286,0.0922
5287,0.0922
5288,0.0922
5289,0.0922
5290,0.092
5291,0.092
5292,0.092
5293,0.092
5294,0.092
5295,0.092
5296,0.092
5297,0.092
5298,0.092
5299,0.092
5300,0.092
5301,0.092
5302,0.0922
5303,0.0922
5304,0.0922
5305,0.0922
5306,0.0924
5307,0.0922
5308,0.0922
5309,0.0924
5310,0.0926
5311,0.0924
5312,0.0926
5313,0.0926
5314,0.0926
5315,0.0924
5316,0.0924
5317,0.0922
5318,0.0922
5319,0.092
5320,0.092
5321,0.092
5322,0.092
5323,0.092
5324,0.092
5325,0.092
5326,0.092
5327,0.092
5328,0.092
5329,0.092
5330,0.092
5331,0.092
5332,0.092
5333,0.092
5334,0.092
5335,0.092
5336,0.092
5337,0.092
5338,0.092
5339,0.092
5340,0.092
5341,0.092
5342,0.092
5343,0.092
5344,0.0922
5345,0.0922
5346,0.0922
5347,0.0922
5348,0.0922
5349,0.092
5350,0.0922
5351,0.0922
5352,0.0922
5353,0.0922
5354,0.0922
5355,0.092
5356,0.092
5357,0.092
5358,0.092
5359,0.092
5360,0.092
5361,0.092
5362,0.092
5363,0.092
5364,0.092
5365,0.092
5366,0.092
5367,0.092
5368,0.092
5369,0.092
5370,0.092
5371,0.092
5372,0.092
5373,0.092
5374,0.092
5375,0.092
5376,0.092
5377,0.092
5378,0.092
5379,0.092
5380,0.092
5381,0.0922
5382,0.0922
5383,0.0926
5384,0.093
5385,0.093
5386,0.0932
5387,0.0934
5388,0.0934
5389,0.0934
5390,0.0938
5391,0.0938
5392,0.094
5393,0.094
5394,0.094
5395,0.094
5396,0.094
5397,0.094
5398,0.094
5399,0.094
5400,0.094
5401,0.094
5402,0.094
5403,0.094
5404,0.094
5405,0.0936
5406,0.0932
5407,0.0928
5408,0.0924
5409,0.092
5410,0.0922
5411,0.0924
5412,0.0926
5413,0.0928
5414,0.0932
5415,0.0934
5416,0.0938
5417,0.094
5418,0.0942
5419,0.0942
5420,0.0942
5421,0.0942
5422,0.094
5423,0.094
5424,0.094
5425,0.094
5426,0.0934
5427,0.0936
5428,0.0934
5429,0.0934
5430,0.0934
5431,0.0938
5432,0.0938
5433,0.0938
5434,0.0938
5435,0.0938
5436,0.0936
5437,0.0934
5438,0.0932
5439,0.0928
5440,0.0925
5441,0.0925
5442,0.0925
5443,0.0927
5444,0.0927
5445,0.0926
5446,0.0924
5447,0.0922
5448,0.092
5449,0.092
5450,0.092
5451,0.092
5452,0.092
5453,0.092
5454,0.092
5455,0.092
5456,0.092
5457,0.092
5458,0.092
5459,0.092
5460,0.092
5461,0.092
5462,0.092
5463,0.092
5464,0.092
5465,0.092
5466,0.092
5467,0.092
5468,0.092
5469,0.092
5470,0.092
5471,0.092
5472,0.092
5473,0.092
5474,0.092
5475,0.092
5476,0.092
5477,0.092
5478,0.092
5479,0.092
5480,0.092
5481,0.092
5482,0.092
5483,0.092
5484,0.092
5485,0.092
5486,0.092
5487,0.092
5488,0.092
5489,0.092
5490,0.092
5491,0.092
5492,0.092
5493,0.092
5494,0.092
5495,0.092
5496,0.092
5497,0.092
5498,0.092
5499,0.092
5500,0.092
5501,0.092
5502,0.092
5503,0.0922
5504,0.0922
5505,0.0924
5506,0.0924
5507,0.0924
5508,0.0926
5509,0.093
5510,0.0932
5512,0.0936
5513,0.094
5514,0.094
5515,0.094
5516,0.094
5517,0.094
5518,0.094
5519,0.094
5520,0.0938
5521,0.0936
5522,0.0934
5523,0.093
5524,0.0926
5525,0.0926
5526,0.0926
5527,0.0924
5528,0.0926
5529,0.0928
5530,0.0926
5531,0.0924
5532,0.0926
5533,0.0924
5534,0.0922
5535,0.0922
5536,0.0924
5537,0.0924
5538,0.0926
5539,0.0928
5540,0.093
5541,0.093
5542,0.0928
5543,0.0926
5544,0.0924
5545,0.0924
5546,0.0924
5547,0.0926
5548,0.0926
5549,0.0928
5550,0.0928
5551,0.0928
5552,0.0928
5553,0.0928
5554,0.0928
5555,0.0926
5556,0.0924
5557,0.0922
5558,0.0922
5559,0.092
5560,0.0922
5561,0.0922
5562,0.0922
5563,0.0922
5564,0.0922
5565,0.092
5566,0.092
5567,0.092
5568,0.0922
5569,0.0922
5570,0.0922
5571,0.0922
5572,0.0922
5573,0.092
5574,0.092
5575,0.092
5576,0.092
5577,0.092
5578,0.092
5579,0.092
5580,0.092
5581,0.092
5582,0.092
5583,0.092
5584,0.092
5585,0.092
5586,0.092
5587,0.092
5588,0.092
5589,0.092
5590,0.0922
5591,0.0922
5592,0.0922
5593,0.0922
5594,0.0922
5595,0.092
5596,0.092
5597,0.092
5598,0.092
5599,0.092
5600,0.092
5601,0.092
5602,0.092
5603,0.092
5604,0.092
5605,0.092
5606,0.092
5607,0.092
5608,0.092
5609,0.092
5610,0.092
5611,0.092
5612,0.092
5613,0.092
5614,0.092
5615,0.092
5616,0.092
5617,0.092
5618,0.092
5619,0.092
5620,0.092
5621,0.092
5622,0.092
5623,0.092
5624,0.092
5625,0.092
5626,0.092
5627,0.092
5628,0.092
5629,0.092
5630,0.092
5631,0.092
5632,0.092
5633,0.092
5634,0.092
5635,0.092
5636,0.092
5637,0.092
5638,0.0922
5639,0.0924
5640,0.0926
5641,0.0926
5642,0.0928
5643,0.0928
5644,0.093
5645,0.0928
5646,0.093
5647,0.0928
5648,0.0926
5649,0.0922
5650,0.0922
5651,0.092
5652,0.092
5653,0.092
5654,0.092
5655,0.092
5656,0.092
5657,0.092
5658,0.092
5659,0.092
5660,0.092
5661,0.092
5662,0.092
5663,0.092
5664,0.092
5665,0.092
5666,0.092
5667,0.092
5668,0.092
5669,0.092
5670,0.092
5671,0.092
5672,0.092
5673,0.092
5674,0.092
5675,0.092
5676,0.092
5677,0.092
5678,0.092
5679,0.092
5680,0.092
5681,0.092
5682,0.092
5683,0.092
5684,0.092
5685,0.092
5686,0.092
5687,0.092
5688,0.092
5689,0.092
5690,0.092
5691,0.092
5692,0.092
5693,0.092
5694,0.0922
5695,0.0922
5696,0.0922
5697,0.0922
5698,0.0922
5699,0.092
5700,0.092
5701,0.092
5702,0.092
5703,0.092
5704,0.092
5705,0.092
5706,0.092
5707,0.092
5708,0.092
5709,0.092
5710,0.092
5711,0.092
5712,0.092
5713,0.092
5714,0.092
5715,0.092
5716,0.092
5717,0.092
5718,0.092
5719,0.092
5720,0.092
5721,0.092
5722,0.092
5723,0.092
5724,0.092
5725,0.092
5726,0.092
5727,0.092
5728,0.092
5729,0.092
5730,0.092
5731,0.092
5732,0.092
5733,0.092
5734,0.092
5735,0.092
5736,0.092
5737,0.092
5738,0.092
5739,0.092
5740,0.092
5741,0.092
5742,0.092
5743,0.092
5744,0.092
5745,0.092
5746,0.092
5747,0.092
5748,0.092
5749,0.092
5750,0.092
5751,0.092
5752,0.092
5753,0.092
5754,0.092
5755,0.092
5756,0.092
5757,0.092
5758,0.092
5759,0.092
5760,0.092
5761,0.092
5762,0.092
5763,0.092
5764,0.092
5765,0.0922
5766,0.0922
5767,0.0922
5768,0.0922
5769,0.0922
5770,0.092
5771,0.092
5772,0.0922
5773,0.0922
5774,0.0922
5775,0.0922
5776,0.0922
5777,0.092
5778,0.092
5779,0.092
5780,0.092
5781,0.092
5782,0.092
5783,0.092
5784,0.092
5785,0.092
5786,0.092
5787,0.092
5788,0.092
5789,0.092
5790,0.092
5791,0.092
5792,0.092
5793,0.092
5794,0.092
5795,0.092
5796,0.092
5797,0.092
5798,0.092
5799,0.092
5800,0.092
5801,0.092
5802,0.092
5803,0.092
5804,0.092
5805,0.092
5806,0.092
5807,0.092
5808,0.092
5809,0.092
5810,0.092
5811,0.0922
5812,0.0922
5813,0.0922
5814,0.0922
5815,0.0922
5816,0.092
5817,0.092
5818,0.092
5819,0.092
5820,0.0922
5821,0.0922
5822,0.0922
5823,0.0922
5824,0.0922
5825,0.092
5826,0.092
5827,0.092
5828,0.092
5829,0.092
5830,0.092
5831,0.092
5832,0.092
5833,0.092
5834,0.092
5835,0.092
5836,0.092
5837,0.092
5838,0.092
5839,0.092
5840,0.092
5841,0.092
5842,0.092
5843,0.092
5844,0.092
5845,0.092
5846,0.092
5847,0.092
5848,0.092
5849,0.092
5850,0.092
5851,0.092
5852,0.092
5853,0.092
5854,0.092
5855,0.092
5856,0.092
5857,0.092
5858,0.092
5859,0.092
5860,0.092
5861,0.092
5862,0.092
5863,0.092
5864,0.092
5865,0.092
5866,0.092
5867,0.092
5868,0.092
5869,0.092
5870,0.092
5871,0.092
5872,0.092
5873,0.092
5874,0.0922
5875,0.0922
5876,0.0922
5877,0.0922
5878,0.0922
5879,0.092
5880,0.092
5881,0.092
5882,0.092
5883,0.092
5884,0.092
5885,0.092
5886,0.092
5887,0.092
5888,0.092
5889,0.092
5890,0.092
5891,0.092
5892,0.092
5893,0.092
5894,0.092
5895,0.092
5896,0.092
5897,0.092
5898,0.0922
5899,0.0922
5900,0.0924
5901,0.0924
5902,0.0924
5903,0.0922
5904,0.0922
5905,0.092
5906,0.092
5907,0.092
5908,0.092
5909,0.092
5910,0.092
5911,0.092
5912,0.092
5913,0.092
5914,0.092
5915,0.092
5916,0.092
5917,0.092
5918,0.092
5919,0.092
5920,0.092
5921,0.092
5922,0.092
5923,0.092
5924,0.092
5925,0.092
5926,0.092
5927,0.092
5928,0.092
5929,0.092
5930,0.092
5931,0.092
5932,0.092
5933,0.092
5934,0.092
5935,0.0921
5936,0.0921
5937,0.0921
5938,0.0921
5939,0.0921
5940,0.092
5941,0.092
5942,0.0922
5943,0.0922
5944,0.0922
5945,0.0922
5946,0.0922
5947,0.092
5948,0.092
5949,0.092
5950,0.092
5951,0.092
5952,0.092
5953,0.092
5954,0.092
5955,0.092
5956,0.092
5957,0.092
5958,0.092
5959,0.092
5960,0.092
5961,0.092
5962,0.092
5963,0.092
5964,0.092
5965,0.092
5966,0.092
5967,0.092
5968,0.092
5969,0.092
5970,0.092
5971,0.092
5972,0.092
5973,0.092
5974,0.092
5975,0.092
5976,0.092
5977,0.092
5978,0.092
5979,0.092
5980,0.092
5981,0.092
5982,0.092
5983,0.092
5984,0.092
5985,0.092
5986,0.092
5987,0.092
5988,0.092
5989,0.092
5990,0.092
5991,0.092
5992,0.092
5993,0.092
5994,0.092
5995,0.092
5996,0.092
5997,0.092
5998,0.092
5999,0.092
6000,0.092
6001,0.0922
6002,0.0922
6003,0.0922
6004,0.0924
6005,0.0924
6006,0.0922
6007,0.0924
6008,0.0924
6009,0.0924
6010,0.0924
6011,0.0924
6012,0.0922
6013,0.0922
6014,0.092
6015,0.092
6016,0.092
6017,0.092
6018,0.092
6019,0.092
6020,0.092
6021,0.092
6022,0.092
6023,0.092
6024,0.092
6025,0.092
6026,0.092
6027,0.092
6028,0.092
6029,0.092
6030,0.092
6031,0.092
6032,0.092
6033,0.092
6034,0.092
6035,0.092
6036,0.092
6037,0.092
6038,0.092
6039,0.092
6040,0.092
6041,0.092
6042,0.092
6043,0.092
6044,0.092
6045,0.092
6046,0.0921
6047,0.0921
6048,0.0921
6049,0.0921
6050,0.0921
6051,0.092
6052,0.092
6053,0.092
6054,0.092
6055,0.092
6056,0.092
6057,0.092
6058,0.092
6059,0.092
6060,0.092
6061,0.092
6062,0.092
6063,0.092
6064,0.092
6065,0.092
6066,0.092
6067,0.092
6068,0.092
6069,0.092
6070,0.092
6071,0.092
6072,0.092
6073,0.092
6074,0.0922
6075,0.0924
6076,0.0924
6077,0.0924
6078,0.0926
6079,0.0924
6080,0.0922
6081,0.0922
6082,0.0922
6083,0.0922
6084,0.0922
6085,0.0922
6086,0.0922
6087,0.0922
6088,0.092
6089,0.092
6090,0.092
6091,0.092
6092,0.092
6093,0.092
6094,0.092
6095,0.092
6096,0.092
6097,0.092
6098,0.092
6099,0.092
6100,0.092
6101,0.092
6102,0.092
6103,0.092
6104,0.092
6105,0.092
6106,0.092
6107,0.092
6108,0.092
6109,0.092
6110,0.092
6111,0.092
6112,0.092
6113,0.092
6114,0.092
6115,0.092
6116,0.092
6117,0.092
6118,0.092
6119,0.092
6120,0.092
6121,0.092
6122,0.092
6123,0.092
6124,0.0922
6125,0.0922
6126,0.0922
6127,0.0922
6128,0.0922
6129,0.0921
6130,0.0921
6131,0.0921
6132,0.0921
6133,0.0921
6134,0.092
6135,0.092
6136,0.092
6137,0.092
6138,0.092
6139,0.092
6140,0.092
6141,0.092
6142,0.092
6143,0.092
6144,0.092
6145,0.092
6146,0.092
6147,0.092
6148,0.092
6149,0.092
6150,0.092
6151,0.0922
6152,0.0922
6153,0.0922
6154,0.0922
6155,0.0922
6156,0.092
6157,0.092
6158,0.092
6159,0.0922
6160,0.0922
6161,0.0922
6162,0.0922
6163,0.0922
6164,0.092
6165,0.092
6166,0.092
6167,0.092
6168,0.092
6169,0.092
6170,0.092
6171,0.092
6172,0.092
6173,0.092
6174,0.092
6175,0.092
6176,0.0922
6177,0.0922
6178,0.0922
6179,0.0922
6180,0.0924
6181,0.0924
6182,0.0924
6183,0.0924
6184,0.0926
6185,0.0924
6186,0.0922
6187,0.0922
6188,0.0922
6189,0.092
6190,0.092
6191,0.092
6192,0.092
6193,0.092
6194,0.0922
6195,0.0922
6196,0.0922
6197,0.0924
6198,0.0924
6199,0.0922
6200,0.0922
6201,0.0922
6202,0.092
6203,0.092
6204,0.092
6205,0.092
6206,0.092
6207,0.092
6208,0.092
6209,0.092
6210,0.092
6211,0.092
6212,0.092
6213,0.092
6214,0.092
6215,0.0922
6216,0.0922
6217,0.0922
6218,0.0922
6219,0.0922
6220,0.092
6221,0.092
6222,0.092
6223,0.092
6224,0.092
6225,0.092
6226,0.092
6227,0.092
6228,0.092
6229,0.092
6230,0.092
6231,0.0922
6232,0.0922
6233,0.0922
6234,0.0922
6235,0.0922
6236,0.0922
6237,0.0922
6238,0.0922
6239,0.0922
6240,0.0922
6241,0.092
6242,0.092
6243,0.092
6244,0.0922
6245,0.0922
6246,0.0924
6247,0.0924
6248,0.0924
6249,0.0922
6250,0.0922
6251,0.092
6252,0.092
6253,0.092
6254,0.092
6255,0.092
6256,0.092
6257,0.092
6258,0.092
6259,0.092
6260,0.092
6261,0.092
6262,0.092
6263,0.092
6264,0.0922
6265,0.0922
6266,0.0924
6267,0.0924
6268,0.0924
6269,0.0922
6270,0.0922
6271,0.092
6272,0.092
6273,0.092
6274,0.092
6275,0.092
6276,0.092
6277,0.092
6278,0.092
6279,0.092
6280,0.092
6281,0.092
6282,0.092
6283,0.092
6284,0.0921
6285,0.0921
6286,0.0921
6287,0.0921
6288,0.0921
6289,0.092
6290,0.092
6291,0.092
6292,0.0922
6293,0.0922
6294,0.0922
6295,0.0922
6296,0.0922
6297,0.092
6298,0.092
6299,0.092
6300,0.092
6301,0.092
6302,0.092
6303,0.092
6304,0.092
6305,0.092
6306,0.092
6307,0.092
6308,0.092
6309,0.092
6310,0.092
6311,0.0922
6312,0.0922
6313,0.0922
6314,0.0922
6315,0.0924
6316,0.0922
6317,0.0922
6318,0.0922
6319,0.0922
6320,0.0921
6321,0.0921
6322,0.0921
6323,0.0921
6324,0.0922
6325,0.0921
6326,0.0921
6327,0.0921
6328,0.0921
6329,0.0922
6330,0.0922
6331,0.0922
6332,0.0922
6333,0.0922
6334,0.0922
6335,0.0922
6336,0.0922
6337,0.0922
6338,0.0922
6339,0.092
6340,0.0922
6341,0.0922
6342,0.0922
6343,0.0922
6344,0.0922
6345,0.092
6346,0.092
6347,0.092
6348,0.092
6349,0.092
6350,0.092
6351,0.092
6352,0.092
6353,0.092
6354,0.092
6355,0.092
6356,0.092
6357,0.092
6358,0.092
6359,0.092
6360,0.092
6361,0.092
6362,0.092
6363,0.092
6364,0.092
6365,0.092
6366,0.092
6367,0.092
6368,0.092
6369,0.092
6370,0.092
6371,0.092
6372,0.092
6373,0.092
6374,0.092
6375,0.092
6376,0.092
6377,0.092
6378,0.092
6379,0.092
6380,0.0924
6381,0.0928
6382,0.0932
6383,0.0936
6384,0.094
6385,0.094
6386,0.094
6387,0.094
6388,0.094
6389,0.094
6390,0.094
6391,0.094
6392,0.0942
6393,0.0944
6394,0.0948
6395,0.095
6396,0.095
6397,0.0948
6398,0.0946
6399,0.0942
6400,0.0942
6401,0.0942
6402,0.0942
6403,0.0942
6404,0.0942
6405,0.0942
6406,0.0944
6407,0.0944
6408,0.0946
6409,0.0946
6410,0.0946
6411,0.0944
6412,0.0946
6413,0.0946
6414,0.0948
6415,0.0946
6416,0.0946
6417,0.0944
6418,0.0942
6419,0.094
6420,0.094
6421,0.094
6422,0.094
6423,0.094
6424,0.094
6425,0.094
6426,0.0938
6426,0.0938
6427,0.0938
6428,0.0938
6429,0.094
6430,0.0942
6431,0.0942
6432,0.0942
6433,0.0944
6434,0.0942
6435,0.0942
6436,0.0942
6437,0.0942
6438,0.094
6439,0.094
6440,0.094
6441,0.094
6442,0.094
6443,0.094
6444,0.094
6445,0.094
6446,0.094
6447,0.094
6448,0.094
6449,0.094
6450,0.0942
6451,0.0942
6452,0.0944
6453,0.0944
6454,0.0946
6455,0.0944
6456,0.0942
6457,0.0942
6458,0.0942
6459,0.0938
6460,0.094
6461,0.094
6462,0.094
6463,0.0942
6464,0.0944
6465,0.0942
6466,0.0944
6467,0.0942
6468,0.094
6469,0.094
6470,0.094
6471,0.094
6472,0.094
6473,0.094
6474,0.094
6475,0.0942
6476,0.0942
6477,0.094
6478,0.094
6479,0.094
6480,0.0938
6481,0.0938
6482,0.094
6483,0.094
6484,0.0938
6485,0.0936
6486,0.0934
6487,0.0932
6488,0.093
6489,0.093
6490,0.093
6491,0.0932
6492,0.0932
6493,0.0934
6494,0.0934
6495,0.0934
6496,0.0934
6497,0.0936
6498,0.0936
6499,0.0938
6500,0.0938
6501,0.0938
6502,0.0938
6503,0.0938
6504,0.0938
6505,0.094
6506,0.0941
6507,0.0941
6508,0.0941
6509,0.0941
6510,0.0941
6511,0.0938
6512,0.0938
6513,0.0938
6514,0.0938
6515,0.0938
6516,0.0938
6517,0.0936
6518,0.0936
6519,0.0934
6520,0.0934
6521,0.0936
6522,0.0938
6523,0.0938
6524,0.0942
6525,0.0942
6526,0.0944
6527,0.0944
6528,0.0944
6529,0.0944
6530,0.0944
6531,0.0942
6532,0.0944
6533,0.0944
6534,0.0942
6535,0.0942
6536,0.0942
6537,0.094
6538,0.094
6539,0.0942
6540,0.0942
6541,0.0944
6542,0.0944
6543,0.0944
6544,0.0942
6545,0.0942
6546,0.094
6547,0.0942
6548,0.0942
6549,0.0942
6550,0.0942
6551,0.0944
6552,0.0942
6553,0.0942
6554,0.0942
6555,0.0942
6556,0.094
6557,0.094
6558,0.0938
6559,0.0936
6560,0.0936
6561,0.0934
6562,0.0932
6563,0.0932
6564,0.0932
6565,0.0932
6566,0.0934
6567,0.0934
6568,0.0934
6569,0.0934
6570,0.0932
6571,0.093
6572,0.0932
6573,0.0934
6574,0.0934
6575,0.0936
6576,0.0938
6577,0.0938
6578,0.0938
6579,0.094
6580,0.094
6580,0.094
6581,0.094
6582,0.094
6583,0.0938
6584,0.0938
6585,0.0938
6586,0.0938
6587,0.0938
6588,0.0942
6589,0.0942
6590,0.094
6591,0.0942
6592,0.0942
6593,0.094
6594,0.094
6595,0.094
6596,0.0938
6597,0.0936
